ContractID,LocationID,LocationName,Currency,Street,City,Latitude,Longitude,Subarea,Area,PostalCode,Country,LocPerils,RiskCount,Stories,YearBuilt,OccupancyCodeType,OccupancyCode,ConstructionCodeType,ConstructionCode,ConstructionOther,BuildingValue,OtherValue,ContentsValue,TimeElementValue,LocLimitType,LimitBldg,LimitOther,LimitContent,LimitTime,DeductType,DeductBldg,DeductOther,DeductContent,DeductTime,SubLimitArea,WallAttachedStructure,RoofDeckAttachment,WallType,WallSiding,SmallDebris,SealofApproval,GrossArea,FloorOfInterest,WindowProtection,RoofAnchorage,RoofGeometry,RoofPitch,RoofCover,FoundationConnection,FoundationType,BuildingCondition,LargeMissile,SpecialConstruction,Equipment,Ornamentation,ShapeIrregularity,BuildingShape,ShortColumn,SoftStory,Retrofit,ServiceEquipmentProtection,ContentVulnerability,CustomFloodSOP,FirstFloorHeight,BasementFinishType,BasementLevelCount,CRESTA
407559,6090868,20,USD,6250 PROMENADE DRIVE NORTH,WESTMINSTER,39.891778,-105.066278,59,CO,80020,US,PWA,7,4,2017,AIR,303,AIR,101,101,30000000,0,6188400,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,275429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090868,20,USD,6250 PROMENADE DRIVE NORTH,WESTMINSTER,39.891778,-105.066278,59,CO,80020,US,PWA,7,4,2017,AIR,303,AIR,101,101,30000000,0,6188400,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,275429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090871,23,USD,1520 MOCKINGBIRD LN,CHARLOTTE,35.167194,-80.850028,119,NC,28209,US,PWA,1,5,1960,AIR,303,AIR,100,100,33700000,0,6684732,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,302439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090871,23,USD,1520 MOCKINGBIRD LN,CHARLOTTE,35.167194,-80.850028,119,NC,28209,US,PWA,1,5,1960,AIR,303,AIR,100,100,33700000,0,6684732,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,302439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089743,33,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1982,AIR,304,AIR,118,118,1514067,0,128720,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,19026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089749,39,USD,888 CHESTERBROOK BLVD,WAYNE,40.066985,-75.460522,29,PA,19087,US,PWA,1,6,2007,AIR,304,AIR,137,137,19489800,0,7000000,7907253,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089759,49,USD,99 WASHINGTON STREET,NEW YORK,40.708248,-74.014084,61,NY,10006,US,PWA,1,50,2014,AIR,304,AIR,131,131,75000000,0,7000000,30000000,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089764,54,USD,7730 BONHOMME AVE,ST. LOUIS,38.646958,-90.336123,189,MO,63105,US,PWA,1,15,2020,AIR,304,AIR,131,131,103000000,0,3000000,4000000,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,172165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089779,69,USD,3300 JAN COOLEY,PANAMA CITY BEACH,30.150404,-85.724246,5,FL,32408,US,PWA,1,0,0,AIR,304,AIR,102,102,156462,0,12400,0,C,0,0,0,0,S,8443.1000000000004,0,0,0,tier1,0,0,0,0,0,0,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089783,73,USD,4112 JAN COOLEY,PANAMA CITY BEACH,0,0,5,FL,32408,US,PWA,1,0,0,AIR,304,AIR,118,118,72076,0,0,0,C,0,0,0,0,S,3603.8000000000002,0,0,0,tier1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089789,79,USD,4114 JAN COOLEY,PANAMA CITY BEACH,30.139176,-85.72323,5,FL,32408,US,PWA,1,0,0,AIR,304,AIR,100,100,114719,0,12400,0,C,0,0,0,0,S,6355.9500000000007,0,0,0,tier1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089794,84,USD,4114 JAN COOLEY,PANAMA CITY BEACH,30.139176,-85.72323,5,FL,32408,US,PWA,1,0,0,AIR,304,AIR,154,154,2486648,0,741600,0,C,0,0,0,0,S,161412.40000000002,0,0,0,tier1,0,0,0,0,0,0,35315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089797,87,USD,4114 JAN COOLEY,PANAMA CITY BEACH,30.139176,-85.72323,5,FL,32408,US,PWA,1,0,0,AIR,304,AIR,154,154,2486648,0,741600,0,C,0,0,0,0,S,161412.40000000002,0,0,0,tier1,0,0,0,0,0,0,35315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089712,2,USD,310 W  40TH STREET,NEW YORK,40.756126,-73.991733,61,NY,10019,US,PWA,1,41,2018,AIR,304,AIR,132,132,50000000,0,5000000,29000000,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089716,6,USD,105 W FAYETTE ST,BALTIMORE,39.28985,-76.61707,510,MD,21201,US,PWA,1,27,2017,AIR,304,AIR,131,131,6582242,0,5495943,9159956,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089717,7,USD,401 S VAN BRUNT STREET,ENGLEWOOD,40.883731,-73.984735,3,NJ,7631,US,PWA,1,9,1989,AIR,304,AIR,119,119,51287608,0,3880000,9000056,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089720,10,USD,1111 LAKESIDE AVE NE,CLEVELAND,41.507082,-81.690161,35,OH,44114,US,PWA,1,17,2009,AIR,304,AIR,100,100,44213377,0,7643223,3725156,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089721,11,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1980,AIR,317,AIR,118,118,9880274,0,840010,11199309,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,60852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089723,13,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1982,AIR,304,AIR,118,118,1514067,0,128720,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,12032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089724,14,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1982,AIR,304,AIR,118,118,1514067,0,128720,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,21982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089735,25,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1982,AIR,304,AIR,118,118,1571862,0,133638,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,32562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407554,6089741,31,USD,10100 INTERNATIONAL DRIVE,ORLANDO,28.417812,-81.462603,95,FL,32821,US,PWA,1,0,1982,AIR,304,AIR,118,118,1514067,0,128720,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,23477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116900,1,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,0,AIR,352,AIR,100,100,0,0,1950000,370101,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116903,4,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2016,AIR,361,AIR,131,131,166650,0,2560350,517572,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116911,12,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2008,AIR,313,AIR,151,151,2055350,0,55550,400639,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116914,15,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,0,AIR,314,AIR,131,131,68902,0,555500,118509,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116919,20,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,0,AIR,313,AIR,131,131,1477734,0,2121339,683088,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116921,22,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,1922,AIR,373,AIR,131,131,200268,0,211955,78238,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116925,26,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,1922,AIR,373,AIR,131,131,1647578,0,1869795,667581,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116928,29,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,0,AIR,373,AIR,100,100,48943,0,131108,34173,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116935,36,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2019,AIR,373,AIR,131,131,13130000,0,0,2492014,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116936,37,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2021,AIR,373,AIR,131,131,0,0,23500000,4460193,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407564,6098844,5,USD,121 RAND ST,MORGANTON,35.736422,-81.683838,23,NC,28655,US,PWA,1,0,1978,AIR,363,AIR,151,151,125000,0,500000,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407564,6098861,22,USD,1818 COUNTY ROAD 160,WINESBURG,40.614537736687,-81.68456695121,75,OH,44690,US,PWA,1,0,2020,AIR,430,AIR,114,114,27337640,0,16000000,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407564,6098865,26,USD,1818 COUNTY ROAD 160,WINESBURG,40.614537736687,-81.68456695121,75,OH,44690,US,PWA,1,0,1988,AIR,318,AIR,152,152,347000,0,194000,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407564,6098870,31,USD,1925 30TH ST NE,CANTON,40.832619,-81.349099,151,OH,44705,US,PWA,1,0,1956,AIR,430,AIR,152,152,31500000,0,36200000,22500000,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,137942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116926,27,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,1922,AIR,373,AIR,131,131,362020,0,0,68710,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116931,32,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2016,AIR,352,AIR,151,151,0,0,363600,69010,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116909,10,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,1922,AIR,313,AIR,131,131,1574975,0,7222047,1669635,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116915,16,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,0,AIR,373,AIR,131,131,6671191,0,20747841,5204007,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407570,6116924,25,USD,1823 MILL ROAD,GRAND FORKS,47.939178,-97.056572,35,ND,58203,US,PWA,1,0,2000,AIR,373,AIR,131,131,3333000,0,11110000,2741216,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090856,8,USD,3225 N GRAPEVINE MILLS BLVD,GRAPEVINE,32.973894,-97.039022,439,TX,76051,US,PWA,4,3,2010,AIR,303,AIR,100,100,29100000,0,4918971,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,267920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090856,8,USD,3225 N GRAPEVINE MILLS BLVD,GRAPEVINE,32.973894,-97.039022,439,TX,76051,US,PWA,4,3,2010,AIR,303,AIR,100,100,29100000,0,4918971,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,267920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090863,15,USD,4690 SOUTH LAKESHORE DRIVE,SOUTH TEMPE,33.380026,-111.924056,13,AZ,85282,US,PWA,9,3,2018,AIR,303,AIR,101,101,36700000,0,6795372,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,346081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090863,15,USD,4690 SOUTH LAKESHORE DRIVE,SOUTH TEMPE,33.380026,-111.924056,13,AZ,85282,US,PWA,9,3,2018,AIR,303,AIR,101,101,36700000,0,6795372,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,346081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090864,16,USD,1000 SOUTH GILBERT ROAD,GILBERT,33.330327,-111.79552,13,AZ,85296,US,PWA,15,3,2018,AIR,303,AIR,101,101,30600000,0,5478624,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,303552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090864,16,USD,1000 SOUTH GILBERT ROAD,GILBERT,33.330327,-111.79552,13,AZ,85296,US,PWA,15,3,2018,AIR,303,AIR,101,101,30600000,0,5478624,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,303552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090865,17,USD,15700 LASSELLE ST,MORENO VALLEY,33.894218,-117.206849,65,CA,92551,US,PWA,15,4,2005,AIR,303,AIR,101,101,27240000,0,5833152,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,272424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
407559,6090865,17,USD,15700 LASSELLE ST,MORENO VALLEY,33.894218,-117.206849,65,CA,92551,US,PWA,15,4,2005,AIR,303,AIR,101,101,27240000,0,5833152,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,272424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
